1617981949.306488,10.10.1.100:44928,0,22,26,11
1617981949.308380,10.10.1.100:44924,0,29,24,16
1617981949.310158,10.10.1.100:44926,0,23,22,13
1617981949.377445,10.10.1.100:44928,0,22,26,11
1617981949.378514,10.10.1.100:44924,0,29,25,16
1617981949.379501,10.10.1.100:44926,0,23,22,13
1617981949.434239,10.10.1.100:44928,0,22,26,11
1617981949.435270,10.10.1.100:44924,1,30,23,12
1617981949.436246,10.10.1.100:44926,0,23,22,13
1617981949.491395,10.10.1.100:44928,0,22,26,11
1617981949.492510,10.10.1.100:44924,1,30,23,12
1617981949.493497,10.10.1.100:44926,0,23,22,13
1617981949.549238,10.10.1.100:44928,0,22,26,11
1617981949.550234,10.10.1.100:44924,1,30,23,12
1617981949.551274,10.10.1.100:44926,0,23,22,13
1617981949.605830,10.10.1.100:44928,0,22,26,11
1617981949.606879,10.10.1.100:44924,1,30,23,12
1617981949.607865,10.10.1.100:44926,0,23,22,13
1617981949.662693,10.10.1.100:44928,0,22,26,11
1617981949.663756,10.10.1.100:44924,1,30,23,12
1617981949.664734,10.10.1.100:44926,0,23,22,13
1617981949.724091,10.10.1.100:44928,0,22,26,11
1617981949.725329,10.10.1.100:44924,1,30,23,12
1617981949.726334,10.10.1.100:44926,0,23,22,13
1617981949.824139,10.10.1.100:44928,0,22,26,11
1617981949.826072,10.10.1.100:44924,1,30,23,12
1617981949.827699,10.10.1.100:44926,0,23,22,13
1617981949.930243,10.10.1.100:44928,1,23,24,13
1617981949.932045,10.10.1.100:44924,1,30,21,12
1617981949.933755,10.10.1.100:44926,0,23,23,13
1617981950.033362,10.10.1.100:44928,1,23,22,13
1617981950.035257,10.10.1.100:44924,1,30,19,12
1617981950.037047,10.10.1.100:44926,0,23,23,13
1617981950.137196,10.10.1.100:44928,1,23,21,13
1617981950.139006,10.10.1.100:44924,2,31,15,12
1617981950.140745,10.10.1.100:44926,0,23,23,13
1617981950.240028,10.10.1.100:44928,1,23,20,13
1617981950.241943,10.10.1.100:44924,2,31,12,12
1617981950.243597,10.10.1.100:44926,0,23,23,13
1617981950.344383,10.10.1.100:44928,1,23,20,13
1617981950.346325,10.10.1.100:44924,2,32,12,12
1617981950.348157,10.10.1.100:44926,0,23,23,13
1617981950.446964,10.10.1.100:44928,1,23,17,13
1617981950.448962,10.10.1.100:44924,2,32,12,12
1617981950.450779,10.10.1.100:44926,0,23,23,13
1617981950.509507,10.10.1.100:44928,1,23,16,13
1617981950.510624,10.10.1.100:44924,2,32,12,12
1617981950.511675,10.10.1.100:44926,0,23,23,13
1617981950.565692,10.10.1.100:44928,1,23,15,13
1617981950.566690,10.10.1.100:44924,2,32,12,12
1617981950.567689,10.10.1.100:44926,0,23,23,13
1617981950.621863,10.10.1.100:44928,1,23,13,13
1617981950.622897,10.10.1.100:44924,2,32,12,12
1617981950.623924,10.10.1.100:44926,0,23,23,13
1617981950.680436,10.10.1.100:44928,0,23,13,13
1617981950.681677,10.10.1.100:44924,2,32,12,12
1617981950.683004,10.10.1.100:44926,0,23,24,13
1617981950.783328,10.10.1.100:44928,0,23,13,13
1617981950.785409,10.10.1.100:44924,2,32,12,12
1617981950.787083,10.10.1.100:44926,0,23,24,13
1617981950.879965,10.10.1.100:44928,0,23,13,13
1617981950.881722,10.10.1.100:44924,1,32,12,12
1617981950.883217,10.10.1.100:44926,0,23,24,13
1617981950.967079,10.10.1.100:44928,0,23,13,13
1617981950.968197,10.10.1.100:44924,0,32,12,12
1617981950.969235,10.10.1.100:44926,0,23,24,13
1617981951.024002,10.10.1.100:44928,0,23,13,13
1617981951.025163,10.10.1.100:44924,0,32,12,12
1617981951.026178,10.10.1.100:44926,0,23,24,13
1617981951.080693,10.10.1.100:44928,0,23,13,13
1617981951.081855,10.10.1.100:44924,0,32,12,12
1617981951.082924,10.10.1.100:44926,0,23,24,13
1617981951.137502,10.10.1.100:44928,0,23,13,13
1617981951.138610,10.10.1.100:44924,0,32,12,12
1617981951.139556,10.10.1.100:44926,0,23,24,13
1617981951.194041,10.10.1.100:44928,0,23,13,13
1617981951.195073,10.10.1.100:44924,0,32,12,12
1617981951.196054,10.10.1.100:44926,0,23,24,13
1617981951.253481,10.10.1.100:44928,0,23,13,13
1617981951.254641,10.10.1.100:44924,0,32,12,12
1617981951.255605,10.10.1.100:44926,0,23,24,13
1617981951.312623,10.10.1.100:44928,0,23,14,13
1617981951.313788,10.10.1.100:44924,0,32,12,12
1617981951.314827,10.10.1.100:44926,0,23,25,13
1617981951.369469,10.10.1.100:44928,0,23,14,13
1617981951.370551,10.10.1.100:44924,0,32,12,12
1617981951.371548,10.10.1.100:44926,0,23,25,13
1617981951.426643,10.10.1.100:44928,0,23,14,13
1617981951.427667,10.10.1.100:44924,0,32,12,12
1617981951.428671,10.10.1.100:44926,0,23,25,13
1617981951.483422,10.10.1.100:44928,0,23,14,13
1617981951.484676,10.10.1.100:44924,0,32,13,12
1617981951.485846,10.10.1.100:44926,0,23,25,13
1617981951.553763,10.10.1.100:44928,0,23,14,13
1617981951.555722,10.10.1.100:44924,0,32,13,12
1617981951.557434,10.10.1.100:44926,0,23,25,13
1617981951.656291,10.10.1.100:44928,0,23,14,13
1617981951.658156,10.10.1.100:44924,0,32,13,12
1617981951.659926,10.10.1.100:44926,0,23,25,13
1617981951.736667,10.10.1.100:44928,0,23,14,13
1617981951.737769,10.10.1.100:44924,0,32,13,12
1617981951.738696,10.10.1.100:44926,0,23,25,13
1617981951.792054,10.10.1.100:44928,0,23,14,13
1617981951.793096,10.10.1.100:44924,0,32,13,12
1617981951.794041,10.10.1.100:44926,0,23,25,13
1617981951.870124,10.10.1.100:44928,0,23,14,13
1617981951.872584,10.10.1.100:44924,0,32,13,12
1617981951.874922,10.10.1.100:44926,0,23,25,13
1617981951.965521,10.10.1.100:44928,0,23,15,13
1617981951.967325,10.10.1.100:44924,0,32,13,12
1617981951.968988,10.10.1.100:44926,0,23,26,13
1617981952.071385,10.10.1.100:44928,0,23,15,13
1617981952.073303,10.10.1.100:44924,0,32,13,12
1617981952.074995,10.10.1.100:44926,0,23,26,13
1617981952.142670,10.10.1.100:44928,0,23,15,13
1617981952.144470,10.10.1.100:44924,0,32,14,12
1617981952.146191,10.10.1.100:44926,0,23,26,13
1617981952.244779,10.10.1.100:44928,0,23,15,13
1617981952.246696,10.10.1.100:44924,0,32,14,12
1617981952.248377,10.10.1.100:44926,0,23,26,13
1617981952.342110,10.10.1.100:44928,0,23,15,13
1617981952.343244,10.10.1.100:44924,0,32,14,12
1617981952.344220,10.10.1.100:44926,0,23,26,13
1617981952.397955,10.10.1.100:44928,0,23,15,13
1617981952.398996,10.10.1.100:44924,0,32,14,12
1617981952.399972,10.10.1.100:44926,0,23,26,13
1617981952.453438,10.10.1.100:44928,0,23,15,13
1617981952.454490,10.10.1.100:44924,0,32,14,12
1617981952.455484,10.10.1.100:44926,0,23,26,13
1617981952.509609,10.10.1.100:44928,0,23,16,13
1617981952.510652,10.10.1.100:44924,0,32,14,12
1617981952.511552,10.10.1.100:44926,0,23,26,13
1617981952.568294,10.10.1.100:44928,0,23,16,13
1617981952.569572,10.10.1.100:44924,0,32,14,12
1617981952.570745,10.10.1.100:44926,0,23,26,13
1617981952.626007,10.10.1.100:44928,0,23,16,13
1617981952.627155,10.10.1.100:44924,0,32,14,12
1617981952.628184,10.10.1.100:44926,0,23,27,13
1617981952.684105,10.10.1.100:44928,0,23,16,13
1617981952.685202,10.10.1.100:44924,0,32,14,12
1617981952.686212,10.10.1.100:44926,0,23,27,13
1617981952.772284,10.10.1.100:44928,0,23,16,13
1617981952.774228,10.10.1.100:44924,0,32,14,12
1617981952.775925,10.10.1.100:44926,0,23,27,13
1617981952.876417,10.10.1.100:44928,0,23,16,13
1617981952.878324,10.10.1.100:44924,0,32,15,12
1617981952.880045,10.10.1.100:44926,0,23,27,13
1617981952.972653,10.10.1.100:44928,0,23,16,13
1617981952.973784,10.10.1.100:44924,0,32,15,12
1617981952.974795,10.10.1.100:44926,0,23,27,13
1617981953.032640,10.10.1.100:44928,0,23,16,13
1617981953.033879,10.10.1.100:44924,0,32,15,12
1617981953.034821,10.10.1.100:44926,0,23,27,13
1617981953.091473,10.10.1.100:44928,0,23,16,13
1617981953.092527,10.10.1.100:44924,0,32,15,12
1617981953.093524,10.10.1.100:44926,0,23,27,13
1617981953.150484,10.10.1.100:44928,0,23,16,13
1617981953.151556,10.10.1.100:44924,0,32,15,12
1617981953.152526,10.10.1.100:44926,0,23,27,13
1617981953.207451,10.10.1.100:44928,0,23,17,13
1617981953.208533,10.10.1.100:44924,0,32,15,12
1617981953.209571,10.10.1.100:44926,0,23,27,13
1617981953.264464,10.10.1.100:44928,0,23,17,13
1617981953.265590,10.10.1.100:44924,0,32,15,12
1617981953.266542,10.10.1.100:44926,0,23,27,13
1617981953.321719,10.10.1.100:44928,0,23,17,13
1617981953.322796,10.10.1.100:44924,0,32,15,12
1617981953.323716,10.10.1.100:44926,0,23,28,13
1617981953.395185,10.10.1.100:44928,0,23,17,13
1617981953.397242,10.10.1.100:44924,0,32,15,12
1617981953.398656,10.10.1.100:44926,0,23,28,13
1617981953.492651,10.10.1.100:44928,0,23,17,13
1617981953.494816,10.10.1.100:44924,0,32,15,12
1617981953.496487,10.10.1.100:44926,0,23,28,13
1617981953.593364,10.10.1.100:44928,0,23,17,13
1617981953.594487,10.10.1.100:44924,0,32,16,12
1617981953.595444,10.10.1.100:44926,0,23,28,13
1617981953.651232,10.10.1.100:44928,0,23,17,13
1617981953.652361,10.10.1.100:44924,0,32,16,12
1617981953.653370,10.10.1.100:44926,0,23,28,13
1617981953.752944,10.10.1.100:44928,0,23,17,13
1617981953.754812,10.10.1.100:44924,0,32,16,12
1617981953.756498,10.10.1.100:44926,0,23,28,13
1617981953.847631,10.10.1.100:44928,0,23,17,13
1617981953.849154,10.10.1.100:44924,0,32,16,12
1617981953.850436,10.10.1.100:44926,0,23,28,13
1617981953.908318,10.10.1.100:44928,0,23,18,13
1617981953.910189,10.10.1.100:44924,0,32,16,12
1617981953.911974,10.10.1.100:44926,0,23,28,13
1617981954.016837,10.10.1.100:44928,0,23,18,13
1617981954.018753,10.10.1.100:44924,0,32,16,12
1617981954.020460,10.10.1.100:44926,0,23,28,13
1617981954.105329,10.10.1.100:44928,0,23,18,13
1617981954.106353,10.10.1.100:44924,0,32,16,12
1617981954.107299,10.10.1.100:44926,0,23,29,13
1617981954.169692,10.10.1.100:44928,0,23,18,13
1617981954.171676,10.10.1.100:44924,0,32,16,12
1617981954.173526,10.10.1.100:44926,0,23,29,13
1617981954.275330,10.10.1.100:44928,0,23,18,13
1617981954.277284,10.10.1.100:44924,0,32,17,12
1617981954.279483,10.10.1.100:44926,0,23,29,13
1617981954.380477,10.10.1.100:44928,0,23,18,13
1617981954.382366,10.10.1.100:44924,0,32,17,12
1617981954.384137,10.10.1.100:44926,0,23,29,13
1617981954.473283,10.10.1.100:44928,0,23,18,13
1617981954.474500,10.10.1.100:44924,0,32,17,12
1617981954.475489,10.10.1.100:44926,0,23,29,13
1617981954.570588,10.10.1.100:44928,0,23,18,13
1617981954.572478,10.10.1.100:44924,0,32,17,12
1617981954.574163,10.10.1.100:44926,0,23,29,13
1617981954.675470,10.10.1.100:44928,0,23,18,13
1617981954.677373,10.10.1.100:44924,0,32,17,12
1617981954.679025,10.10.1.100:44926,0,23,29,13
1617981954.772944,10.10.1.100:44928,0,23,19,13
1617981954.774537,10.10.1.100:44924,0,32,17,12
1617981954.775544,10.10.1.100:44926,0,23,29,13
1617981954.868731,10.10.1.100:44928,0,23,19,13
1617981954.870638,10.10.1.100:44924,0,32,17,12
1617981954.872334,10.10.1.100:44926,0,23,30,13
1617981954.967335,10.10.1.100:44928,0,23,19,13
1617981954.968404,10.10.1.100:44924,0,32,17,12
1617981954.969426,10.10.1.100:44926,0,23,30,13
1617981955.067422,10.10.1.100:44928,0,23,19,13
1617981955.069313,10.10.1.100:44924,0,32,18,12
1617981955.070976,10.10.1.100:44926,0,23,30,13
1617981955.171587,10.10.1.100:44928,0,23,19,13
1617981955.173466,10.10.1.100:44924,0,32,18,12
1617981955.175223,10.10.1.100:44926,0,23,30,13
1617981955.274635,10.10.1.100:44928,0,23,19,13
1617981955.276439,10.10.1.100:44924,0,32,18,12
1617981955.278151,10.10.1.100:44926,0,23,30,13
1617981955.358774,10.10.1.100:44928,0,23,19,13
1617981955.360093,10.10.1.100:44924,0,32,18,12
1617981955.361284,10.10.1.100:44926,0,23,30,13
1617981955.418344,10.10.1.100:44928,0,23,19,13
1617981955.419716,10.10.1.100:44924,0,32,18,12
1617981955.420962,10.10.1.100:44926,0,23,30,13
1617981955.476560,10.10.1.100:44928,0,23,20,13
1617981955.477692,10.10.1.100:44924,0,32,18,12
1617981955.478625,10.10.1.100:44926,0,23,30,13
1617981955.533171,10.10.1.100:44928,0,23,20,13
1617981955.534102,10.10.1.100:44924,0,32,18,12
1617981955.535040,10.10.1.100:44926,0,23,30,13
1617981955.589551,10.10.1.100:44928,0,23,20,13
1617981955.590585,10.10.1.100:44924,0,32,18,12
1617981955.591506,10.10.1.100:44926,0,23,31,13
1617981955.645601,10.10.1.100:44928,0,23,20,13
1617981955.646636,10.10.1.100:44924,0,32,18,12
1617981955.647642,10.10.1.100:44926,0,23,31,13
1617981955.702165,10.10.1.100:44928,0,23,20,13
1617981955.703183,10.10.1.100:44924,0,32,18,12
1617981955.704136,10.10.1.100:44926,0,23,31,13
1617981955.760808,10.10.1.100:44928,0,23,20,13
1617981955.761884,10.10.1.100:44924,0,32,18,12
1617981955.762851,10.10.1.100:44926,0,23,31,13
1617981955.818515,10.10.1.100:44928,0,23,20,13
1617981955.819707,10.10.1.100:44924,0,32,19,12
1617981955.820633,10.10.1.100:44926,0,23,31,13
1617981955.875484,10.10.1.100:44928,0,23,20,13
1617981955.876486,10.10.1.100:44924,0,32,19,12
1617981955.877430,10.10.1.100:44926,0,23,31,13
1617981956.191385,10.10.1.100:44928,0,23,20,13
1617981956.193394,10.10.1.100:44924,0,32,19,12
1617981956.195148,10.10.1.100:44926,0,23,31,13
1617981956.296347,10.10.1.100:44928,0,23,20,13
1617981956.298457,10.10.1.100:44924,0,32,19,12
1617981956.300513,10.10.1.100:44926,0,23,31,13
1617981956.402945,10.10.1.100:44928,0,23,21,13
1617981956.404753,10.10.1.100:44924,0,32,19,12
1617981956.406547,10.10.1.100:44926,0,23,31,13
1617981956.487068,10.10.1.100:44928,0,23,21,13
1617981956.488905,10.10.1.100:44924,0,32,19,12
1617981956.490636,10.10.1.100:44926,0,23,32,13
1617981956.590683,10.10.1.100:44928,0,23,21,13
1617981956.592550,10.10.1.100:44924,0,32,19,12
1617981956.594277,10.10.1.100:44926,0,23,32,13
1617981956.693734,10.10.1.100:44928,0,23,21,13
1617981956.695492,10.10.1.100:44924,0,32,19,12
1617981956.697289,10.10.1.100:44926,0,23,32,13
1617981956.757187,10.10.1.100:44928,0,23,21,13
1617981956.758375,10.10.1.100:44924,1,33,18,9
1617981956.759377,10.10.1.100:44926,0,23,32,13
1617981956.812726,10.10.1.100:44928,0,23,21,13
1617981956.813770,10.10.1.100:44924,1,33,17,9
1617981956.814741,10.10.1.100:44926,0,23,32,13
1617981956.868541,10.10.1.100:44928,0,23,21,13
1617981956.869664,10.10.1.100:44924,1,33,17,9
1617981956.870634,10.10.1.100:44926,0,23,32,13
1617981956.954594,10.10.1.100:44928,0,23,21,13
1617981956.956722,10.10.1.100:44924,1,33,17,9
1617981956.958656,10.10.1.100:44926,0,23,32,13
1617981957.060577,10.10.1.100:44928,0,23,21,13
1617981957.063135,10.10.1.100:44924,1,33,17,9
1617981957.065164,10.10.1.100:44926,0,23,32,13
1617981957.166878,10.10.1.100:44928,0,23,22,13
1617981957.168767,10.10.1.100:44924,1,33,16,9
1617981957.170578,10.10.1.100:44926,0,23,32,13
1617981957.243590,10.10.1.100:44928,1,24,20,11
1617981957.244610,10.10.1.100:44924,1,33,15,9
1617981957.245580,10.10.1.100:44926,0,23,32,13
1617981957.299619,10.10.1.100:44928,1,24,20,11
1617981957.300595,10.10.1.100:44924,1,33,14,9
1617981957.301605,10.10.1.100:44926,0,23,33,13
1617981957.355759,10.10.1.100:44928,1,24,20,11
1617981957.356737,10.10.1.100:44924,1,33,12,9
1617981957.357685,10.10.1.100:44926,1,24,31,16
1617981957.411646,10.10.1.100:44928,1,24,20,11
1617981957.412682,10.10.1.100:44924,1,33,11,9
1617981957.413653,10.10.1.100:44926,1,24,31,16
1617981957.467657,10.10.1.100:44928,1,24,20,11
1617981957.468630,10.10.1.100:44924,1,33,9,9
1617981957.469577,10.10.1.100:44926,1,24,30,16
1617981957.523973,10.10.1.100:44928,1,24,19,11
1617981957.525082,10.10.1.100:44924,0,33,9,9
1617981957.526011,10.10.1.100:44926,1,24,29,16
1617981957.582309,10.10.1.100:44928,1,24,18,11
1617981957.583332,10.10.1.100:44924,0,33,9,9
1617981957.584270,10.10.1.100:44926,1,24,28,16
1617981957.646546,10.10.1.100:44928,1,24,18,11
1617981957.648551,10.10.1.100:44924,0,33,9,9
1617981957.650338,10.10.1.100:44926,1,24,26,16
1617981957.749300,10.10.1.100:44928,1,24,17,11
1617981957.751180,10.10.1.100:44924,0,33,9,9
1617981957.752868,10.10.1.100:44926,1,24,23,16
1617981957.845455,10.10.1.100:44928,1,24,15,11
1617981957.846526,10.10.1.100:44924,0,33,9,9
1617981957.847537,10.10.1.100:44926,1,24,22,16
1617981957.902397,10.10.1.100:44928,1,24,12,11
1617981957.903458,10.10.1.100:44924,0,33,9,9
1617981957.904418,10.10.1.100:44926,1,24,21,16
1617981957.960737,10.10.1.100:44928,1,24,11,11
1617981957.961812,10.10.1.100:44924,0,33,9,9
1617981957.962809,10.10.1.100:44926,1,24,20,16
1617981958.017787,10.10.1.100:44928,0,24,11,11
1617981958.019078,10.10.1.100:44924,0,33,9,9
1617981958.020133,10.10.1.100:44926,1,24,19,16
1617981958.077359,10.10.1.100:44928,0,24,11,11
1617981958.078681,10.10.1.100:44924,0,33,9,9
1617981958.079680,10.10.1.100:44926,1,24,17,16
1617981958.137703,10.10.1.100:44928,0,24,11,11
1617981958.138769,10.10.1.100:44924,0,33,9,9
1617981958.139709,10.10.1.100:44926,0,24,16,16
1617981958.194911,10.10.1.100:44928,0,24,11,11
1617981958.196005,10.10.1.100:44924,0,33,9,9
1617981958.196965,10.10.1.100:44926,0,24,16,16
1617981958.253356,10.10.1.100:44928,0,24,11,11
1617981958.254405,10.10.1.100:44924,0,33,10,9
1617981958.255398,10.10.1.100:44926,0,24,16,16
1617981958.310500,10.10.1.100:44928,0,24,11,11
1617981958.311527,10.10.1.100:44924,0,33,10,9
1617981958.312505,10.10.1.100:44926,0,24,16,16
1617981958.381065,10.10.1.100:44928,0,24,11,11
1617981958.382962,10.10.1.100:44924,0,33,10,9
1617981958.384630,10.10.1.100:44926,0,24,16,16
1617981958.493196,10.10.1.100:44928,0,24,12,11
1617981958.495491,10.10.1.100:44924,0,33,10,9
1617981958.497204,10.10.1.100:44926,0,24,16,16
1617981958.597528,10.10.1.100:44928,0,24,12,11
1617981958.599401,10.10.1.100:44924,0,33,10,9
1617981958.601107,10.10.1.100:44926,0,24,17,16
1617981958.708230,10.10.1.100:44928,0,24,12,11
1617981958.710212,10.10.1.100:44924,0,33,11,9
1617981958.712039,10.10.1.100:44926,0,24,17,16
1617981958.812821,10.10.1.100:44928,0,24,12,11
1617981958.814787,10.10.1.100:44924,0,33,11,9
1617981958.816476,10.10.1.100:44926,0,24,17,16
1617981958.880122,10.10.1.100:44928,0,24,12,11
1617981958.881179,10.10.1.100:44924,0,33,11,9
1617981958.882104,10.10.1.100:44926,0,24,17,16
1617981958.937412,10.10.1.100:44928,0,24,13,11
1617981958.938564,10.10.1.100:44924,0,33,11,9
1617981958.939493,10.10.1.100:44926,0,24,17,16
1617981959.005312,10.10.1.100:44928,0,24,13,11
1617981959.007254,10.10.1.100:44924,0,33,11,9
1617981959.008947,10.10.1.100:44926,0,24,17,16
1617981959.111618,10.10.1.100:44928,0,24,13,11
1617981959.113513,10.10.1.100:44924,0,33,11,9
1617981959.115277,10.10.1.100:44926,0,24,18,16
1617981959.218333,10.10.1.100:44928,0,24,13,11
1617981959.220161,10.10.1.100:44924,0,33,12,9
1617981959.221874,10.10.1.100:44926,0,24,18,16
1617981959.323979,10.10.1.100:44928,0,24,13,11
1617981959.325835,10.10.1.100:44924,0,33,12,9
1617981959.327535,10.10.1.100:44926,0,24,18,16
1617981959.430842,10.10.1.100:44928,0,24,13,11
1617981959.432719,10.10.1.100:44924,0,33,12,9
1617981959.434470,10.10.1.100:44926,0,24,18,16
1617981959.534614,10.10.1.100:44928,0,24,14,11
1617981959.536494,10.10.1.100:44924,0,33,12,9
1617981959.538223,10.10.1.100:44926,0,24,18,16
1617981959.640784,10.10.1.100:44928,0,24,14,11
1617981959.642714,10.10.1.100:44924,0,33,12,9
1617981959.644391,10.10.1.100:44926,0,24,19,16
1617981959.747447,10.10.1.100:44928,0,24,14,11
1617981959.749431,10.10.1.100:44924,0,33,13,9
1617981959.751164,10.10.1.100:44926,0,24,19,16
1617981959.852818,10.10.1.100:44928,0,24,14,11
1617981959.854737,10.10.1.100:44924,0,33,13,9
1617981959.856403,10.10.1.100:44926,0,24,19,16
1617981959.956977,10.10.1.100:44928,0,24,14,11
1617981959.958924,10.10.1.100:44924,0,33,13,9
1617981959.960640,10.10.1.100:44926,0,24,19,16
1617981960.060938,10.10.1.100:44928,0,24,15,11
1617981960.062779,10.10.1.100:44924,0,33,13,9
1617981960.064491,10.10.1.100:44926,0,24,19,16
1617981960.165840,10.10.1.100:44928,0,24,15,11
1617981960.167774,10.10.1.100:44924,0,33,13,9
1617981960.169486,10.10.1.100:44926,0,24,20,16
1617981960.271954,10.10.1.100:44928,0,24,15,11
1617981960.273815,10.10.1.100:44924,0,33,13,9
1617981960.275491,10.10.1.100:44926,0,24,20,16
1617981960.374317,10.10.1.100:44928,0,24,15,11
1617981960.376305,10.10.1.100:44924,0,33,14,9
1617981960.378129,10.10.1.100:44926,0,24,20,16
1617981960.481813,10.10.1.100:44928,0,24,15,11
1617981960.483896,10.10.1.100:44924,0,33,14,9
1617981960.485772,10.10.1.100:44926,0,24,20,16
1617981960.585617,10.10.1.100:44928,0,24,16,11
1617981960.587683,10.10.1.100:44924,0,33,14,9
1617981960.589406,10.10.1.100:44926,0,24,20,16
1617981960.688798,10.10.1.100:44928,0,24,16,11
1617981960.690722,10.10.1.100:44924,0,33,14,9
1617981960.692402,10.10.1.100:44926,0,24,20,16
1617981960.754929,10.10.1.100:44928,0,24,16,11
1617981960.755930,10.10.1.100:44924,0,33,14,9
1617981960.756901,10.10.1.100:44926,0,24,21,16
1617981960.811613,10.10.1.100:44928,0,24,16,11
1617981960.812726,10.10.1.100:44924,0,33,14,9
1617981960.813708,10.10.1.100:44926,0,24,21,16
1617981960.869699,10.10.1.100:44928,0,24,16,11
1617981960.871069,10.10.1.100:44924,0,33,14,9
1617981960.872167,10.10.1.100:44926,0,24,21,16
1617981960.947617,10.10.1.100:44928,0,24,16,11
1617981960.949441,10.10.1.100:44924,0,33,15,9
1617981960.951127,10.10.1.100:44926,0,24,21,16
1617981961.052398,10.10.1.100:44928,0,24,16,11
1617981961.054309,10.10.1.100:44924,0,33,15,9
1617981961.056022,10.10.1.100:44926,0,24,21,16
1617981961.155275,10.10.1.100:44928,0,24,17,11
1617981961.157176,10.10.1.100:44924,0,33,15,9
1617981961.158841,10.10.1.100:44926,0,24,21,16
1617981961.236714,10.10.1.100:44928,0,24,17,11
1617981961.237754,10.10.1.100:44924,0,33,15,9
1617981961.238708,10.10.1.100:44926,0,24,21,16
1617981961.293251,10.10.1.100:44928,0,24,17,11
1617981961.294389,10.10.1.100:44924,0,33,15,9
1617981961.295361,10.10.1.100:44926,0,24,22,16
1617981961.350808,10.10.1.100:44928,0,24,17,11
1617981961.351843,10.10.1.100:44924,0,33,15,9
1617981961.352767,10.10.1.100:44926,0,24,22,16
1617981961.411468,10.10.1.100:44928,0,24,17,11
1617981961.412572,10.10.1.100:44924,0,33,15,9
1617981961.413563,10.10.1.100:44926,0,24,22,16
1617981961.469199,10.10.1.100:44928,0,24,17,11
1617981961.470283,10.10.1.100:44924,0,33,15,9
1617981961.471242,10.10.1.100:44926,0,24,22,16
1617981961.526143,10.10.1.100:44928,0,24,17,11
1617981961.527121,10.10.1.100:44924,0,33,16,9
1617981961.528108,10.10.1.100:44926,0,24,22,16
1617981961.582470,10.10.1.100:44928,0,24,17,11
1617981961.583469,10.10.1.100:44924,0,33,16,9
1617981961.584505,10.10.1.100:44926,0,24,22,16
1617981961.683585,10.10.1.100:44928,0,24,17,11
1617981961.685460,10.10.1.100:44924,0,33,16,9
1617981961.687264,10.10.1.100:44926,0,24,22,16
1617981961.751630,10.10.1.100:44928,0,24,18,11
1617981961.752668,10.10.1.100:44924,0,33,16,9
1617981961.753603,10.10.1.100:44926,0,24,22,16
1617981961.807452,10.10.1.100:44928,0,24,18,11
1617981961.808504,10.10.1.100:44924,0,33,16,9
1617981961.809475,10.10.1.100:44926,0,24,22,16
1617981961.863592,10.10.1.100:44928,0,24,18,11
1617981961.864592,10.10.1.100:44924,0,33,16,9
1617981961.865529,10.10.1.100:44926,0,24,22,16
1617981961.919788,10.10.1.100:44928,0,24,18,11
1617981961.920815,10.10.1.100:44924,0,33,16,9
1617981961.921777,10.10.1.100:44926,0,24,22,16
1617981961.993124,10.10.1.100:44928,0,24,18,11
1617981961.995045,10.10.1.100:44924,0,33,16,9
1617981961.996699,10.10.1.100:44926,0,24,23,16
1617981962.083835,10.10.1.100:44928,0,24,18,11
1617981962.085711,10.10.1.100:44924,0,33,16,9
1617981962.087085,10.10.1.100:44926,0,24,23,16
1617981962.164109,10.10.1.100:44928,0,24,18,11
1617981962.166154,10.10.1.100:44924,0,33,16,9
1617981962.167679,10.10.1.100:44926,0,24,23,16
1617981962.269201,10.10.1.100:44928,0,24,18,11
1617981962.271019,10.10.1.100:44924,0,33,17,9
1617981962.272810,10.10.1.100:44926,0,24,23,16
1617981962.355966,10.10.1.100:44928,0,24,18,11
1617981962.356965,10.10.1.100:44924,0,33,17,9
1617981962.357966,10.10.1.100:44926,0,24,23,16
1617981962.411979,10.10.1.100:44928,0,24,18,11
1617981962.412952,10.10.1.100:44924,0,33,17,9
1617981962.414115,10.10.1.100:44926,0,24,23,16
1617981962.468199,10.10.1.100:44928,0,24,18,11
1617981962.469308,10.10.1.100:44924,0,33,17,9
1617981962.470259,10.10.1.100:44926,0,24,23,16
1617981962.525096,10.10.1.100:44928,0,24,19,11
1617981962.526186,10.10.1.100:44924,0,33,17,9
1617981962.527158,10.10.1.100:44926,0,24,23,16
1617981962.581482,10.10.1.100:44928,0,24,19,11
1617981962.582684,10.10.1.100:44924,0,33,17,9
1617981962.583872,10.10.1.100:44926,0,24,23,16
1617981962.676819,10.10.1.100:44928,0,24,19,11
1617981962.678703,10.10.1.100:44924,0,33,17,9
1617981962.680370,10.10.1.100:44926,0,24,23,16
1617981962.781408,10.10.1.100:44928,0,24,19,11
1617981962.783255,10.10.1.100:44924,0,33,17,9
1617981962.784924,10.10.1.100:44926,0,24,24,16
1617981962.887280,10.10.1.100:44928,0,24,19,11
1617981962.889378,10.10.1.100:44924,0,33,17,9
1617981962.891191,10.10.1.100:44926,0,24,24,16
1617981962.992032,10.10.1.100:44928,0,24,19,11
1617981962.993912,10.10.1.100:44924,0,33,18,9
1617981962.995745,10.10.1.100:44926,0,24,24,16
1617981963.097142,10.10.1.100:44928,0,24,19,11
1617981963.099042,10.10.1.100:44924,0,33,18,9
